Provider,PotentialFraud,FraudLabel,TotalClaims,TotalReimbursed,AvgReimbursed,MaxReimbursed,TotalDeductible,AvgDeductible,AvgReimbRatio,AvgClaimDuration,MaxClaimDuration,AvgDaysInHospital,TotalDaysInHospital,AvgPatientAge,AvgChronicConds,SameAttendOperCount,DeceasedPatientCount,InpatientClaimCount,UniquePatients,UniqueAttendPhys,UniqueOperPhys,UniqueDiagnoses,UniqueProcedures,OutpatientClaimCount,InpatientRatio,PatientsPerClaim,PhysiciansPerClaim,SameAttendOperRate,DeceasedPatientRate,Diag_4019,Diag_4011,Diag_2724,Diag_2720,Diag_2722,Diag_2721,Diag_2723,Diag_78659,Diag_42731,Diag_78650,Diag_7802,Diag_78651,Diag_25000,Diag_42789,Diag_42781,Diag_V5789,Diag_41401,Diag_78079,Diag_486,Diag_42732,Diag_185,Diag_4271,Diag_4279,Diag_42769,Diag_42761,Diag_7915,Diag_V4585,Diag_79029,Diag_79021,Diag_7850,Diag_7851,Diag_79022,Diag_4270,Diag_7916,Diag_24900,Diag_25001,Diag_42760,Diag_49121,Diag_4272,Diag_V6546,Diag_5990,Diag_V5391,Diag_4280,Diag_78071,Diag_V1046,Diag_2334,Diag_V5861,Diag_V562,Diag_5854,Diag_5859,Diag_5856,Diag_V5869,Diag_V420,Diag_V5632,Diag_5853,Diag_0389,Diag_7925,Diag_V560,Diag_5855,Diag_V561,Diag_V4512,Diag_V568,Diag_V5631,Diag_V4511,Diag_5849,Diag_71536,Diag_3320,Diag_41071,Diag_28521,Diag_43491,Diag_27651,Diag_73300,Diag_41400,Diag_42823,Diag_49122,Diag_496,Diag_2859,Diag_2809,Diag_V5883,Diag_73301,Diag_340,Diag_4660,Diag_73309,Diag_V5721,Diag_V528,Diag_42833,Diag_V579,Diag_V538,Diag_73302,Diag_78900,Diag_4919,Diag_V529,Diag_V524,Diag_V571,Diag_V4581,Diag_V520,Diag_V574,Diag_V573,Diag_V5866,Diag_412,Proc_9904,Proc_8154,Proc_66,Proc_3893,Proc_3995,Proc_4516,Proc_3722,Proc_8151,Proc_8872,Proc_9671,Proc_4513,Proc_9390,Proc_9672,Proc_5123,Proc_7935,Proc_8152,Proc_9339,Proc_3812,Proc_3491,Proc_3950,Proc_3772,Proc_8108,Proc_4523,Proc_309,Proc_387,Proc_9921,Proc_8622,Proc_7915,Proc_4525,Proc_5491,Proc_8703,Proc_4311,Proc_9604,Proc_5794,Proc_3324,Proc_6029,Proc_8102,Proc_3783,Proc_3612,Proc_3723,Proc_9929,Proc_3895,Proc_3613,Proc_331,Proc_8604,Proc_8051,Proc_4573,Proc_3521,Proc_8659,Proc_4542,Proc_4443,Proc_9925,Proc_4576,Proc_8891,Proc_3929,Proc_7936,Proc_5459,Proc_9462,Proc_4562,Proc_3971,Proc_9955,Proc_9907,Proc_311,Proc_5122,Proc_3794,Proc_51,Proc_8191,Proc_605,Proc_8180,Proc_9607,Proc_3404,Proc_966,Proc_3734,Proc_8801,Proc_9915,Proc_6849,Proc_5749,Proc_7855,Proc_8628,Proc_9952,Proc_7749,Proc_8741,Proc_5551,Proc_8411,Proc_9962,Proc_3327,Proc_598,Proc_8627,Proc_131,Proc_4131,Proc_8944,Proc_3249,Proc_9394,Proc_9961,Proc_5185,Proc_80,Proc_6859,Proc_3611,Proc_3771,Proc_8877
PRV56122,No,0,3,20000,6666.666666666667,11000,2136.0,712.0,1005.3009042719051,5.666666666666667,9,5.666666666666667,17,82.66666666666667,6.333333333333333,2,0,3,3,1,1,3,3,0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56123,No,0,40,498000,12450.0,57000,41652.0,1041.3,311.3657623947614,5.05,19,5.05,202,74.7,5.725,23,2,40,38,2,1,33,19,0,1.0,0.95,0.05,0.575,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56124,No,0,6,84000,14000.0,57000,6408.0,1068.0,13.096351730589335,3.6666666666666665,12,3.6666666666666665,22,71.83333333333333,7.333333333333333,1,0,6,6,2,1,6,4,0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56125,No,0,7,45000,6428.571428571428,9000,7476.0,1068.0,6.013630896699184,4.285714285714286,14,4.285714285714286,30,74.85714285714286,5.142857142857143,4,0,7,7,2,2,6,4,0,1.0,1.0,0.2857142857142857,0.5714285714285714,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56126,No,0,6,31000,5166.666666666667,8000,6408.0,1068.0,4.83317742438416,4.5,7,4.5,27,73.66666666666667,5.5,3,0,6,6,2,2,6,4,0,1.0,1.0,0.3333333333333333,0.5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56129,No,0,23,256000,11130.434782608696,43000,24564.0,1068.0,10.412006344816366,5.565217391304348,13,5.565217391304348,128,72.04347826086956,5.3478260869565215,14,0,23,21,1,1,21,14,0,1.0,0.9130434782608695,0.043478260869565216,0.6086956521739131,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56130,No,0,17,120000,7058.823529411765,25000,18156.0,1068.0,6.6032025532383205,3.7058823529411766,12,3.7058823529411766,63,78.41176470588235,6.0588235294117645,0,0,17,16,1,1,17,9,0,1.0,0.9411764705882353,0.058823529411764705,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56131,No,0,15,141000,9400.0,19000,16020.0,1068.0,8.793264733395697,4.533333333333333,8,4.533333333333333,68,75.33333333333333,6.0,7,0,15,13,3,2,15,13,0,1.0,0.8666666666666667,0.2,0.4666666666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56133,No,0,15,144000,9600.0,27000,16020.0,1068.0,8.980355472404115,4.933333333333334,16,4.933333333333334,74,68.13333333333334,6.0,0,0,15,14,1,1,14,7,0,1.0,0.9333333333333333,0.06666666666666667,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56134,Yes,1,62,768000,12387.09677419355,77000,66216.0,1068.0,11.587555448263377,5.919354838709677,35,5.919354838709677,367,73.61290322580645,5.32258064516129,0,0,62,58,1,1,52,27,0,1.0,0.9354838709677419,0.016129032258064516,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56135,No,0,22,57230,2601.3636363636365,36000,2136.0,97.0909090909091,2101.831363211157,3.3636363636363638,35,2.3181818181818183,51,76.18181818181819,3.6818181818181817,5,2,3,16,4,3,22,3,19,0.13636363636363635,0.7272727272727273,0.18181818181818182,0.22727272727272727,0.125,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56136,No,0,8,7120,890.0,6000,1068.0,133.5,140.7015902712816,0.375,3,0.375,3,65.375,3.375,1,0,1,8,6,2,8,2,7,0.125,1.0,0.75,0.125,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56137,No,0,48,16150,336.4583333333333,3300,120.0,2.5,330.30786845254534,2.25,20,0.0,0,69.75,3.8333333333333335,6,0,0,30,14,6,48,1,48,0.0,0.625,0.2916666666666667,0.125,0.0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56138,No,0,36,13160,365.55555555555554,2500,460.0,12.777777777777779,307.6544870127729,2.0,20,0.0,0,70.88888888888889,4.916666666666667,2,0,0,22,17,5,35,1,36,0.0,0.6111111111111112,0.4722222222222222,0.05555555555555555,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56139,No,0,21,45010,2143.3333333333335,17000,3204.0,152.57142857142858,383.0767517484075,2.0,20,1.0476190476190477,22,78.04761904761905,4.333333333333333,5,0,3,14,6,3,21,2,18,0.14285714285714285,0.6666666666666666,0.2857142857142857,0.23809523809523808,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56140,No,0,31,130600,4212.903225806452,31000,17088.0,551.2258064516129,87.73348622468994,3.6774193548387095,20,3.032258064516129,94,71.54838709677419,4.483870967741935,4,0,16,30,16,2,30,9,15,0.5161290322580645,0.967741935483871,0.5161290322580645,0.12903225806451613,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PRV56141,No,0,39,14540,372.8205128205128,3300,40.0,1.0256410256410255,370.81926203877424,0.9487179487179487,20,0.0,0,70.05128205128206,3.5384615384615383,4,1,0,28,7,3,37,1,39,0.0,0.717948717948718,0.1794871794871795,0.10256410256410256,0.03571428571428571,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56142,No,0,53,131590,2482.830188679245,57000,5450.0,102.83018867924528,332.6064702560522,2.641509433962264,33,1.3962264150943395,74,72.39622641509433,4.679245283018868,4,0,5,51,29,9,52,6,48,0.09433962264150944,0.9622641509433962,0.5471698113207547,0.07547169811320754,0.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56143,No,0,29,5220,180.0,1900,50.0,1.7241379310344827,176.61933739012846,0.034482758620689655,1,0.0,0,70.86206896551724,3.9655172413793105,0,0,0,24,6,3,25,1,29,0.0,0.8275862068965517,0.20689655172413793,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56145,No,0,52,22650,435.5769230769231,3300,210.0,4.038461538461538,419.82200495899815,1.6538461538461537,20,0.0,0,72.34615384615384,4.115384615384615,13,0,0,40,3,2,52,1,52,0.0,0.7692307692307693,0.057692307692307696,0.25,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56146,No,0,21,11600,552.3809523809524,3300,0.0,0.0,552.3809523809524,1.9047619047619047,20,0.0,0,70.52380952380952,3.2857142857142856,1,0,0,14,4,2,21,1,21,0.0,0.6666666666666666,0.19047619047619047,0.047619047619047616,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56147,No,0,8,18470,2308.75,14000,2136.0,267.0,60.854770813844716,2.75,21,2.75,22,75.5,4.875,1,0,2,8,6,2,8,2,6,0.25,1.0,0.75,0.125,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRV56148,No,0,143,23950,167.4825174825175,2800,210.0,1.4685314685314685,164.63195931504865,0.951048951048951,20,0.0,0,72.83916083916084,3.7482517482517483,23,0,0,70,8,6,128,1,143,0.0,0.48951048951048953,0.055944055944055944,0.16083916083916083,0.0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
